삼성전자,A005930,20210201,1530,83000,83000,83000,83000,1199990
삼성전자,A005930,20210201,1520,82900,83000,82800,83000,126004
삼성전자,A005930,20210201,1519,82900,82900,82800,82900,60206
삼성전자,A005930,20210201,1518,82900,82900,82800,82900,89760
삼성전자,A005930,20210201,1517,82900,82900,82800,82800,53170
삼성전자,A005930,20210201,1516,82900,82900,82800,82900,43150
삼성전자,A005930,20210201,1515,82700,82900,82700,82900,112961
삼성전자,A005930,20210201,1514,82700,82800,82700,82800,57355
삼성전자,A005930,20210201,1513,82700,82800,82700,82800,27130
삼성전자,A005930,20210201,1512,82600,82700,82600,82700,119758
삼성전자,A005930,20210201,1511,82700,82700,82600,82600,23116
삼성전자,A005930,20210201,1510,82600,82700,82500,82600,39335
삼성전자,A005930,20210201,1509,82500,82600,82500,82600,100294
삼성전자,A005930,20210201,1508,82500,82600,82500,82600,34013
삼성전자,A005930,20210201,1507,82500,82600,82500,82500,43883
삼성전자,A005930,20210201,1506,82500,82600,82500,82600,30604
삼성전자,A005930,20210201,1505,82600,82600,82500,82500,33534
삼성전자,A005930,20210201,1504,82600,82700,82500,82500,76139
삼성전자,A005930,20210201,1503,82700,82700,82600,82700,48396
삼성전자,A005930,20210201,1502,82600,82700,82600,82700,25454
삼성전자,A005930,20210201,1501,82700,82700,82600,82700,32837
삼성전자,A005930,20210201,1500,82600,82700,82600,82600,21623
삼성전자,A005930,20210201,1459,82600,82700,82500,82600,44449
삼성전자,A005930,20210201,1458,82600,82700,82500,82700,161692
삼성전자,A005930,20210201,1457,82700,82700,82600,82600,25759
삼성전자,A005930,20210201,1456,82700,82700,82600,82700,19254
삼성전자,A005930,20210201,1455,82700,82700,82600,82700,19025
삼성전자,A005930,20210201,1454,82600,82700,82600,82600,16923
삼성전자,A005930,20210201,1453,82700,82700,82600,82700,18419
삼성전자,A005930,20210201,1452,82700,82700,82500,82700,97998
삼성전자,A005930,20210201,1451,82700,82700,82500,82700,130243
삼성전자,A005930,20210201,1450,82800,82800,82600,82700,84027
삼성전자,A005930,20210201,1449,82700,82800,82700,82700,15966
삼성전자,A005930,20210201,1448,82700,82800,82700,82800,16546
삼성전자,A005930,20210201,1447,82600,82800,82600,82800,86415
삼성전자,A005930,20210201,1446,82700,82700,82600,82600,16216
삼성전자,A005930,20210201,1445,82700,82700,82600,82700,12405
삼성전자,A005930,20210201,1444,82500,82700,82500,82700,61459
삼성전자,A005930,20210201,1443,82600,82700,82500,82500,67138
삼성전자,A005930,20210201,1442,82600,82700,82600,82600,16687
삼성전자,A005930,20210201,1441,82500,82800,82500,82700,83432
삼성전자,A005930,20210201,1440,82600,82700,82500,82600,78499
삼성전자,A005930,20210201,1439,82700,82700,82600,82700,17161
삼성전자,A005930,20210201,1438,82600,82800,82600,82700,110279
